"","X","lon","lat","epiraindiff","epirhdiff","epitdiff","finfwh","finfwf","finfwd","difflower","diffupper","V12"
"3832",5478,-85.3227844238281,44.231128692627,1.90426,-2.90795,1.37239,0.6513891,0.5518605,-0.0995286000000001,-36.53796,10.86233,0.040500487429604
"3833",5479,-85.281005859375,44.3387870788574,2.95226,-3.07227,1.35691,0.6432403,0.5586082,-0.0846321,-34.66055,13.6385,0.0257034079479013
"3834",5480,-85.2390747070312,44.4464454650879,3.88146,-3.26071,1.35279,0.6365726,0.5718334,-0.0647392,-32.15284,17.68807,0.00494845385541254
"3835",5481,-85.1969604492188,44.5540885925293,2.45641,-3.38224000000001,1.38835,0.6502437,0.5592139,-0.0910297999999999,-35.4303,12.75764,0.0273824163456098
"3836",5482,-85.1546936035156,44.6617240905762,3.84993,-3.13796000000001,1.36039,0.6408419,0.5805228,-0.0603191,-30.7563,17.6078,0.014103866685609
"3837",5483,-85.1122741699219,44.7693405151367,6.51532,-3.01139999999999,1.30381,0.6504604,0.5878053,-0.0626551000000001,-30.8987,16.24388,0.009215727509293
"3839",5485,-85.0269775390625,44.9845352172852,12.84677,-2.71699,1.28393,0.653291,0.5717842,-0.0815068,-34.0924,13.21137,0.0219910654749995
"3840",5486,-84.9840698242188,45.0921096801758,11.47367,-2.73427,1.19642,0.6528139,0.5748384,-0.0779755,-32.78427,11.93108,0.023731114524594
"3841",5487,-84.9409790039062,45.1996765136719,14.7816,-2.56394,1.27026,0.6420769,0.5754045,-0.0666724,-31.91838,15.62039,0.0420470966892807
"3842",5488,-84.8977661132812,45.3072204589844,11.65564,-2.76096,1.24576,0.6303297,0.5706447,-0.059685,-30.97597,17.21479,0.0387820441746101
"3843",5489,-84.8543701171875,45.4147529602051,8.6007,-2.67971,1.27548,0.6349408,0.562621,-0.0723197999999999,-31.39217,13.21588,0.0299755380942059
"3844",5490,-84.810791015625,45.5222778320312,6.67465,-2.46393,1.22214,0.6382707,0.5474476,-0.0908230999999999,-35.33921,11.96517,0.0123662168158063
"3845",5491,-84.76708984375,45.6297836303711,5.25885,-2.19450999999999,1.19982,0.6298108,0.5549779,-0.0748329,-33.19253,14.85143,0.00241681010899697
"3915",5612,-85.824462890625,42.4783210754395,1.56249,-3.50053,0.571070000000002,0.6669196,0.584955,-0.0819645999999999,-32.39719,9.727131,0.0265666833642015
"3917",5614,-85.7450561523438,42.6937522888184,2.3017,-3.53337999999999,0.625339999999998,0.6454439,0.5912761,-0.0541678,-29.90673,17.9745,0.0452134714791939
"3923",5620,-85.5033569335938,43.3399543762207,4.25926,-3.60702999999999,1.20039,0.6217452,0.5780375,-0.0437077,-27.99922,19.43922,0.00614133065209188
"3924",5621,-85.4625244140625,43.4476318359375,3.88095999999999,-3.56703,1.26125,0.6099204,0.5665068,-0.0434136000000001,-29.0758,19.79304,0.0192887751854016
"3925",5622,-85.4215698242188,43.555305480957,4.55177,-3.69217,1.3008,0.6262859,0.5596717,-0.0666142,-31.69987,16.45683,0.00569666680671332
"3926",5623,-85.3804626464844,43.6629676818848,4.4377,-3.43578000000001,1.37768,0.6221923,0.5617292,-0.0604631,-31.44646,19.31875,0.00585569114431195
"3927",5624,-85.3392028808594,43.7706184387207,2.56001,-3.55838,1.28382,0.6226723,0.543144,-0.0795283,-34.84189,15.30527,0.00521531631009253
"3928",5625,-85.2977905273438,43.8782653808594,1.07538,-3.55377,1.32097,0.6205197,0.5455067,-0.075013,-33.85389,16.62574,0.00537672654278509
"3929",5626,-85.2562255859375,43.9859008789062,-0.20852,-3.54116999999999,1.26319,0.6408881,0.5508794,-0.0900086999999999,-35.37421,12.81006,0.00536383105120564
"3930",5627,-85.2144775390625,44.0935211181641,0.4983,-3.29188000000001,1.31887,0.6347822,0.5530006,-0.0817816,-34.32869,14.70366,0.0052530517610947
"3931",5628,-85.172607421875,44.2011451721191,0.877930000000006,-3.30483,1.30275,0.6409571,0.5575888,-0.0833683,-33.40597,13.3865,0.00686803731949936
"3932",5629,-85.1305541992188,44.3087539672852,-0.472500000000004,-3.33095,1.36507,0.6422287,0.559108,-0.0831206999999999,-34.91649,13.50267,0.00618714216150096
"3933",5630,-85.0883483886719,44.4163513183594,1.74577,-3.21433,1.38779,0.6399071,0.5551061,-0.0848009999999999,-35.59718,13.12646,0.0134190776245049
"3934",5631,-85.0459899902344,44.5239295959473,1.76972,-3.20339999999999,1.38478,0.6419395,0.5611022,-0.0808373,-34.99858,12.7796,0.00392101485289942
"3935",5632,-85.0034790039062,44.6315040588379,2.2069,-3.08984000000001,1.36147,0.6431022,0.5708506,-0.0722516,-32.23541,13.84321,0.00875956296439284
"3936",5633,-84.9607849121094,44.7390594482422,6.06829,-2.75719000000001,1.40804,0.6668518,0.5704453,-0.0964065,-33.28304,7.60988,0.0238222650507964
"3937",5634,-84.9179382324219,44.8466148376465,7.92243,-2.42289,1.37801,0.6692959,0.5866947,-0.0826012,-31.21945,10.04549,0.00417599228629228
"3938",5635,-84.8749389648438,44.9541435241699,9.59382,-2.29353999999999,1.35731,0.6798241,0.5834861,-0.096338,-31.797165,7.179871,0.0108459488666952
"3939",5636,-84.831787109375,45.0616607666016,12.33599,-2.28021,1.3846,0.6747811,0.5797837,-0.0949974,-32.990662,8.260055,0.00659104943679267
"3940",5637,-84.7884521484375,45.1691741943359,12.81305,-2.42074,1.31613,0.6524482,0.5728755,-0.0795727000000001,-31.76942,11.0107,0.00251544077819688
"3941",5638,-84.7449340820312,45.2766571044922,7.45428,-2.66582,1.23931,0.6375093,0.5674522,-0.0700571,-33.26831,16.90135,0.0102085660787878
"3943",5640,-84.6574401855469,45.4915885925293,3.85981,-2.77047,1.26956,0.6243198,0.5670206,-0.0572992,-30.64442,18.5278,0.00485415991979465
"3944",5641,-84.6134338378906,45.5990333557129,4.02209999999999,-2.64927,1.26031,0.6394768,0.5690237,-0.0704530999999999,-31.08031,14.57374,0.0208949228083952
"4022",5770,-85.3553466796875,43.310230255127,0.363490000000006,-3.63067000000001,1.22575,0.6226322,0.5725777,-0.0500545,-28.01547,16.78472,0.0441330706779937
"4023",5771,-85.3143005371094,43.4178466796875,0.758159999999997,-3.59966,1.2334,0.625231,0.5647061,-0.0605249,-29.73753,16.21965,0.00613050163260453
"4024",5772,-85.2730712890625,43.5254745483398,1.90854,-3.52191000000001,1.26663,0.6197711,0.5578324,-0.0619387,-30.94561,17.40751,0.032066616973502
"4025",5773,-85.2317199707031,43.6330680847168,3.60213,-3.62827,1.30537,0.6233878,0.5469324,-0.0764554000000001,-33.91869,15.36384,0.00711052504850329
"4026",5774,-85.190185546875,43.740665435791,1.78983,-3.36265999999999,1.25793,0.6250887,0.5588713,-0.0662174000000001,-32.94294,17.22378,0.0129027474765024
"4027",5775,-85.1485290527344,43.8482551574707,3.90470000000001,-3.67519,1.28896,0.6273621,0.5559268,-0.0714353,-33.04763,16.27373,0.00751452917740636
"4028",5776,-85.106689453125,43.9558372497559,3.16529,-3.64245,1.322,0.6339262,0.5484978,-0.0854284,-35.08545,14.37721,0.00824593377189586
"4029",5777,-85.064697265625,44.063404083252,-0.176220000000001,-3.79454,1.25397,0.6320942,0.5380256,-0.0940686000000001,-36.34853,12.25033,0.00906728663179024
"4030",5778,-85.0225830078125,44.1709671020508,-1.2379,-3.65112999999999,1.30558,0.623698,0.555323,-0.068375,-33.0681,16.99359,0.0014965320480016
"4031",5779,-84.9802551269531,44.2785110473633,-1.26688,-3.71804999999999,1.29261,0.6360264,0.5462398,-0.0897865999999999,-36.29732,13.33026,0.00654870320639134
"4033",5781,-84.8951721191406,44.4935684204102,3.04484,-3.22222000000001,1.39522,0.6427918,0.5627866,-0.0800052,-33.1981,11.92125,0.00587568261080662
"4034",5782,-84.8523864746094,44.6010856628418,3.38650000000001,-3.07631000000001,1.4187,0.6500603,0.5647763,-0.085284,-32.892707,9.701126,0.0156764923369934
"4035",5783,-84.8094482421875,44.7085838317871,5.97867,-2.83419000000001,1.41104,0.6497838,0.5691916,-0.0805922,-32.2083,11.20912,0.00644655486009782
"4036",5784,-84.766357421875,44.8160781860352,6.72315,-2.42183,1.41979,0.6638251,0.5822772,-0.0815478999999999,-30.544446,9.255727,0.00349415331940151
"4037",5785,-84.7230834960938,44.9235458374023,9.05270000000001,-2.29093,1.39801,0.6723436,0.5789452,-0.0933984,-31.68464,6.79461,0.000688266862709952
"4038",5786,-84.6796264648438,45.0310096740723,9.54282,-2.20399,1.37397,0.6651833,0.5891101,-0.0760732000000001,-31.23861,11.81148,0.00469139627310966
"4039",5787,-84.6360473632812,45.1384544372559,8.92736,-2.22955,1.29926,0.6495954,0.5686916,-0.0809038000000001,-32.93337,12.06092,0.0376928233398033
"4040",5788,-84.59228515625,45.2458915710449,3.78943,-2.74384999999999,1.24593,0.6367872,0.5644475,-0.0723397,-34.03606,17.59398,0.00385010379940809
"4041",5789,-84.54833984375,45.3532981872559,3.2208,-2.86678999999999,1.27347,0.6457181,0.5731472,-0.0725709,-32.36265,15.27905,0.0433485905827879
"4042",5790,-84.5042419433594,45.4607009887695,5.86933,-2.82720999999999,1.28278,0.6373514,0.5617422,-0.0756092,-33.51669,14.6238,0.00824554960379942
"4043",5791,-84.4599609375,45.5680847167969,2.8539,-2.54864000000001,1.24923,0.6475393,0.5708241,-0.0767152000000001,-31.46415,12.10436,0.00559703404289991
"4113",5913,-85.4924926757812,42.5271873474121,-4.26115,-3.50196,0.66686,0.6431766,0.5849438,-0.0582328,-31.64229,17.47142,0.0426840081610038
"4114",5914,-85.4522399902344,42.6347961425781,-3.68266,-3.75161,0.676909999999999,0.6414259,0.5798344,-0.0615915,-30.95728,16.60762,0.0232694788073005
"4115",5915,-85.4118347167969,42.7423934936523,-5.80887000000001,-3.63285999999999,0.776779999999999,0.6354909,0.5709641,-0.0645268,-31.37488,15.80542,0.0351315573975057
"4117",5917,-85.33056640625,42.9575729370117,-2.73587999999999,-3.63836000000001,0.97072,0.6320137,0.5695402,-0.0624735,-30.21076,13.92013,0.0301453063576957
"4120",5920,-85.20751953125,43.2803115844727,-1.05953,-3.76717000000001,1.18729,0.6226752,0.5712008,-0.0514744,-28.53976,17.12647,0.02964153046441
"4121",5921,-85.1661987304688,43.3878631591797,0.675830000000005,-3.76035,1.19786,0.6127385,0.5590849,-0.0536536,-29.52195,18.71397,0.0208042132115054
"4122",5922,-85.124755859375,43.495433807373,1.80187,-3.58701000000001,1.20239,0.6130624,0.5481325,-0.0649299,-32.41982,17.66848,0.00458269163630121
"4123",5923,-85.0831298828125,43.602970123291,2.96618,-3.5829,1.26635,0.6281686,0.563481,-0.0646876,-31.87162,17.97667,0.00842863703260122
"4124",5924,-85.0413513183594,43.7105102539062,3.19407,-3.33255,1.33814,0.6202536,0.5594934,-0.0607601999999999,-30.46934,16.88292,0.00618230087030014
"4125",5925,-84.9994201660156,43.8180465698242,5.65246,-3.32461000000001,1.33897,0.6242843,0.560039,-0.0642453000000001,-32.2348,18.01834,0.00121209480119688
"4126",5926,-84.9573364257812,43.9255638122559,3.71717,-3.67115,1.29175,0.6301483,0.5509141,-0.0792342,-33.40307,14.1712,0.00459724286259444
"4127",5927,-84.9151000976562,44.033073425293,0.926740000000002,-3.94351,1.2774,0.6271329,0.5453946,-0.0817383,-34.68094,14.4393,0.00977529903079954
"4128",5928,-84.8726806640625,44.1405792236328,0.987990000000003,-3.85174000000001,1.30273,0.6331553,0.5404708,-0.0926844999999999,-36.32926,13.35982,0.00735793519089611
"4129",5929,-84.8301391601562,44.2480621337891,0.133150000000001,-3.74383,1.32369,0.6385539,0.5368409,-0.101713,-38.57322,10.71162,0.00363734251690317
"4130",5930,-84.7874145507812,44.355541229248,2.14081,-3.48246,1.33637,0.6295211,0.5482241,-0.081297,-36.02485,14.0781,0.0198700590451963
"4131",5931,-84.7445373535156,44.4630126953125,2.84734,-3.36190999999999,1.38669,0.6415889,0.564364,-0.0772249,-33.16976,13.20579,0.00422872523551376
"4132",5932,-84.7014770507812,44.5704689025879,3.05074,-3.07974,1.42024,0.6391263,0.5655017,-0.0736246,-32.55384,13.36563,0.00198532014858444
"4133",5933,-84.6582641601562,44.6779022216797,5.0521,-2.94833,1.36755,0.6577375,0.5691939,-0.0885435999999999,-33.284748,9.756838,0.0044565496986877
"4134",5934,-84.6149291992188,44.785343170166,4.97644,-2.65159,1.38783,0.6476757,0.573589,-0.0740866999999999,-31.20875,12.08893,0.00858573826180731
"4135",5935,-84.5713806152344,44.8927536010742,6.37591,-2.44172,1.41757,0.6550956,0.5780056,-0.07709,-31.18685,11.33704,0.00605158632970415
"4136",5936,-84.5276794433594,45.0001525878906,6.85647,-2.37624000000001,1.37747,0.6526973,0.570574,-0.0821233,-32.36216,11.03706,0.00532745887281294
"4137",5937,-84.4838256835938,45.1075477600098,7.09778,-2.53105000000001,1.29199,0.6306776,0.562288,-0.0683895999999999,-32.08629,15.19606,0.00900252431851101
"4138",5938,-84.4397888183594,45.2149085998535,3.77032,-2.90848,1.25675,0.6433172,0.563677,-0.0796402,-35.55648,17.21445,0.00849279147571025
"4139",5939,-84.3955688476562,45.322265625,4.78003,-2.83422,1.29097,0.6445679,0.5693242,-0.0752437,-33.54847,15.33941,0.0158758180514909
"4140",5940,-84.3511962890625,45.429615020752,4.44433,-2.83844999999999,1.28528,0.6208584,0.5764616,-0.0443968,-29.982,21.23257,0.00801186122689046
"4141",5941,-84.3066711425781,45.5369300842285,2.22482,-2.89482,1.27446,0.6522244,0.5862654,-0.065959,-30.4942,15.34077,0.00927460331109842
"4210",6064,-85.3060607910156,42.6050109863281,-3.39196,-3.49637,0.729969999999998,0.6370079,0.5876938,-0.0493140999999999,-29.08989,18.53459,0.0361064622460958
"4212",6066,-85.224609375,42.8200912475586,-6.87125,-3.62728,0.846579999999999,0.6346065,0.5737409,-0.0608656,-29.66797,15.2234,0.0391052188136953
"4217",6071,-85.0182800292969,43.3576889038086,0.20035,-3.72131,1.18421,0.6153474,0.5623983,-0.0529491,-29.14038,18.59157,0.00871171536979176
"4218",6072,-84.9765625,43.4651832580566,1.66979,-3.60277000000001,1.25375,0.6213923,0.5516735,-0.0697188,-32.50918,15.97908,0.00270012032930111
"4219",6073,-84.9346923828125,43.5726737976074,2.43493,-3.40002,1.23579,0.6156591,0.5588324,-0.0568267,-30.8051,18.63311,0.00286322026289554
"4220",6074,-84.8926696777344,43.6801643371582,4.13377,-3.55131,1.21612,0.613611,0.5622575,-0.0513535000000001,-29.13891,18.47429,0.0304059725830044
"4221",6075,-84.8504638671875,43.7876319885254,3.10267,-3.22145999999999,1.29997,0.6101408,0.5615397,-0.0486011000000001,-29.77442,20.90744,0.0307394908564902
"4222",6076,-84.8081359863281,43.8950996398926,3.97817,-3.45137000000001,1.33549,0.6133157,0.5228681,-0.0904476000000001,-36.1568,12.78265,0.00347902613410866
"4223",6077,-84.765625,44.0025444030762,1.52969,-3.90431,1.29094,0.6338714,0.5391418,-0.0947296,-36.30794,12.17882,0.00382123872520168
"4224",6078,-84.7229614257812,44.1099891662598,-0.638209999999997,-4.03143999999999,1.32895,0.6325139,0.5202882,-0.1122257,-38.6851,7.945174,0.00562995119309306
"4225",6079,-84.68017578125,44.217414855957,0.325379999999999,-3.75955,1.30786,0.6198208,0.5423004,-0.0775203999999999,-36.28781,16.38195,0.00387399750310635
"4226",6080,-84.6371765136719,44.324836730957,0.933970000000002,-3.37610000000001,1.35313,0.6308201,0.5488729,-0.0819472,-35.54428,13.56372,0.00445439965760386
"4227",6081,-84.5940551757812,44.4322509765625,2.7714,-3.41698000000001,1.35044,0.6369447,0.5657876,-0.0711571000000001,-32.44012,14.52163,0.00884281349190275
"4228",6082,-84.5507202148438,44.5396461486816,4.22803,-3.16112,1.35232,0.6450636,0.5752013,-0.0698622999999999,-30.2434,12.55395,0.00852772706320337
"4229",6083,-84.5072631835938,44.6470260620117,5.20929,-2.98072999999999,1.38456,0.6387693,0.5632188,-0.0755505,-32.35802,12.23567,0.00501138952179048
"4230",6084,-84.463623046875,44.7543983459473,5.79187,-2.71471000000001,1.39214,0.6447743,0.5511158,-0.0936585,-34.51422,9.459631,0.0187412409702929
"4231",6085,-84.4198608398438,44.8617553710938,6.32205,-2.50034000000001,1.38322,0.6488756,0.5705308,-0.0783448,-31.96467,12.53286,0.0194239268924861
"4232",6086,-84.3758850097656,44.9690971374512,6.45945,-2.35477,1.40013,0.6607855,0.5810041,-0.0797814,-31.58452,10.8826,0.00475152618830776
"4233",6087,-84.3317565917969,45.076416015625,2.67943,-2.70905999999999,1.28327,0.6371209,0.5784789,-0.058642,-31.88004,19.54302,0.00564602331969866
"4234",6088,-84.2874755859375,45.1837310791016,3.26928,-2.95132000000001,1.27768,0.6295129,0.5643714,-0.0651415000000001,-34.34978,20.46155,0.00900796455839981
"4235",6089,-84.2429809570312,45.2910270690918,4.74352,-2.72291,1.22978,0.6363142,0.5666705,-0.0696437000000001,-33.73906,17.55515,0.00587951838149792
"4236",6090,-84.1983642578125,45.398307800293,5.29557,-2.55777,1.24112,0.6307344,0.5637058,-0.0670286,-32.46346,16.22281,0.00526856939449516
"4237",6091,-84.153564453125,45.5055770874023,4.08329,-2.95559999999999,1.27304,0.6505346,0.5819281,-0.0686065,-31.25631,15.61052,0.0110640457466076
"4310",6218,-84.9954833984375,43.0049476623535,-4.98868,-3.50908,0.974429999999998,0.6214066,0.5576705,-0.0637361000000001,-31.40691,15.82869,0.032579617417106
"4311",6219,-84.9539794921875,43.1124153137207,-3.7621,-3.45513000000001,1.08857,0.6392996,0.5552588,-0.0840407999999999,-33.44564,10.82026,0.0305698475250011
"4313",6221,-84.8705139160156,43.3273124694824,1.07474,-3.61259,1.12726,0.6255426,0.5596407,-0.0659019,-31.1242,15.92376,0.0344657332089895
"4314",6222,-84.8285522460938,43.4347534179688,2.19625,-3.65942000000001,1.19075,0.6209406,0.5666295,-0.0543110999999999,-29.47058,17.56302,0.0217809861288885
"4315",6223,-84.7864074707031,43.5421905517578,1.77395,-3.57637,1.20711,0.6187937,0.5673798,-0.0514139,-29.32761,19.11289,0.00427844790379339
"4316",6224,-84.744140625,43.6496124267578,4.62632,-3.65394999999999,1.25416,0.6124082,0.5583396,-0.0540685999999999,-31.43952,20.35445,0.00199359652680897
"4317",6225,-84.7016906738281,43.757022857666,4.30748,-3.56601999999999,1.2594,0.602188,0.5578758,-0.0443121999999999,-30.40648,22.92312,0.0187028839721961
"4318",6226,-84.6591186523438,43.864429473877,4.62625,-3.73902,1.27407,0.5956285,0.5391748,-0.0564537000000001,-31.58899,19.44998,0.00607548003370795
"4319",6227,-84.6163330078125,43.9718208312988,2.94532,-3.58606999999999,1.3026,0.6039487,0.54636,-0.0575887,-32.4938,22.10315,0.0264171936868962
"4320",6228,-84.5734252929688,44.0792045593262,0.702289999999998,-3.9238,1.33622,0.6149413,0.5231643,-0.091777,-37.43223,14.34056,0.00870079141319735
"4321",6229,-84.5303344726562,44.1865692138672,-1.91266,-3.90329,1.24735,0.6351051,0.5487345,-0.0863706,-35.54918,13.03893,0.00838412350560702
"4322",6230,-84.4871215820312,44.2939376831055,-0.488799999999998,-3.49976000000001,1.33954,0.6463335,0.5564869,-0.0898466,-34.98744,11.78744,0.00404148603840326
"4323",6231,-84.4437255859375,44.4012870788574,1.44019,-3.27842,1.39488,0.6305197,0.5767682,-0.0537515000000001,-31.71598,19.81124,0.022269119064994
"4324",6232,-84.400146484375,44.5086288452148,5.73254,-3.12981000000001,1.38635,0.644584,0.5585077,-0.0860763,-34.6976,12.632,0.00692575095249737
"4325",6233,-84.3564453125,44.6159477233887,6.84355,-3.02750999999999,1.36063,0.6341024,0.5667601,-0.0673423,-30.86322,13.73743,0.00302180367089022
"4326",6234,-84.3125305175781,44.7232513427734,7.45222,-2.75731,1.37544,0.6479589,0.571288,-0.0766709,-32.65844,13.71928,0.0103822204565134
"4327",6235,-84.2684936523438,44.8305435180664,6.79989,-2.66308000000001,1.34221,0.6543243,0.5483231,-0.1060012,-35.88551,7.318865,0.0153447359653072
"4328",6236,-84.2242431640625,44.9378280639648,7.30151,-2.53447,1.3188,0.6351604,0.5598104,-0.0753499999999999,-33.57653,13.9578,0.00339830050260304
"4329",6237,-84.1798706054688,45.0451011657715,2.43194,-2.98131000000001,1.28081,0.6362129,0.5492874,-0.0869255,-35.30057,14.14413,0.0109460362367102
"4330",6238,-84.1353149414062,45.15234375,3.5619,-2.92527,1.26569,0.6275044,0.5591219,-0.0683825,-34.42365,19.74239,0.00443394143290732
"4331",6239,-84.090576171875,45.2595825195312,5.40746,-2.88502,1.24039,0.6393689,0.5586847,-0.0806842,-35.82386,16.72043,0.00511375607459286
"4332",6240,-84.045654296875,45.3668060302734,4.75737,-2.78081,1.26304,0.6328621,0.5602381,-0.072624,-34.49733,16.86154,0.00233514448639482
"4333",6241,-84.0006103515625,45.4740104675293,2.58906,-3.05041,1.24665,0.6529542,0.5635187,-0.0894355,-34.43762,12.35226,0.00559381050570806
