,X,lon,lat,hist25,fut25,defo25,V12
8916,14605,-77.71096802,39.66140747,97.86145794,99.06793235,1.206474411,0.010205125
8918,14607,-77.6072998,39.86903763,94.8062171,99.07801606,4.271798956,0.035930596
8919,14608,-77.5552063,39.97283936,93.75341803,99.10012031,5.346702273,0.018849513
8920,14609,-77.50292969,40.07664108,93.95352357,99.17961798,5.226094407,0.015760064
8921,14610,-77.45050049,40.18042374,93.64426206,99.18682316,5.5425611,0.005724684
8922,14611,-77.39785767,40.28420258,93.56146718,99.23626648,5.674799308,0.003843652
8923,14612,-77.34506226,40.38796997,93.58171906,99.23651966,5.6548006,0.004909394
8924,14613,-77.29205322,40.49173355,94.40565701,99.24336699,4.837709981,0.010709772
8925,14614,-77.2388916,40.59547424,93.2288936,99.18711207,5.958218469,0.004416985
8926,14615,-77.18554688,40.69922256,91.81775361,99.15796984,7.340216224,0.003791139
8927,14616,-77.13201904,40.80294418,92.56455236,99.2542122,6.689659845,0.004949408
8928,14617,-77.07830811,40.9066658,92.03793709,99.23169902,7.193761936,0.013506849
8929,14618,-77.02441406,41.01036072,92.76941027,99.24437165,6.474961378,0.007869953
8930,14619,-76.97033691,41.114048,94.60186341,99.23789287,4.63602946,0.00800145
8931,14620,-76.91604614,41.21772766,96.2541369,99.18435599,2.930219082,0.006110981
8932,14621,-76.86160278,41.32139587,96.52794089,99.02410053,2.49615964,0.009298556
8933,14622,-76.8069458,41.4250412,95.29422935,97.98760682,2.693377474,0.005171824
8934,14623,-76.75213623,41.52867508,92.32900811,95.00735892,2.678350808,0.03913368
8935,14624,-76.69708252,41.63229752,94.64436941,97.01602221,2.371652803,0.007372786
8936,14625,-76.64187622,41.73588943,95.81099002,98.70443936,2.893449347,0.003251165
8937,14626,-76.58648682,41.83948135,96.7568709,99.00499208,2.248121183,0.005748016
8938,14627,-76.53088379,41.94305801,96.88711747,98.72999546,1.842877988,0.006669016
8939,14628,-76.47506714,42.04660797,96.98187628,98.682599,1.700722715,0.003380317
8940,14629,-76.41906738,42.15014267,96.35353609,98.42724704,2.073710946,0.019056774
8942,14631,-76.30651855,42.35715866,94.69710266,96.06762701,1.370524354,0.0486884
8950,14639,-75.8482666,43.18445206,98.56447503,99.14554361,0.581068577,0.00253503
8951,14640,-75.7901001,43.28775787,98.05084058,98.85699962,0.806159038,0.018118706
8958,14647,-75.37689209,44.01027298,95.10692109,97.60535675,2.498435657,0.032340266
8967,14656,-74.83013916,44.93727493,97.57367639,98.94943236,1.375755976,0.014213296
9008,14741,-78.28536987,38.16860962,98.55804101,99.17546621,0.617425199,0.045817361
9009,14742,-78.23580933,38.27241898,98.70367485,99.14439678,0.440721935,0.035832551
9010,14743,-78.18606567,38.37620926,98.77940109,99.12990588,0.350504789,0.007148081
9011,14744,-78.13616943,38.48001099,98.9559596,99.19088733,0.234927725,0.005342431
9012,14745,-78.08612061,38.58379745,98.93323098,99.20324194,0.27001096,0.00413121
9013,14746,-78.03588867,38.68759537,98.7724847,99.16113284,0.388648136,0.007916095
9014,14747,-77.98547363,38.79139328,98.53379276,99.05469308,0.52090032,0.00386095
9015,14748,-77.93490601,38.89517975,98.51354018,99.05859704,0.545056855,0.006635147
9016,14749,-77.88418579,38.99895859,98.52742194,99.09718692,0.569764978,0.004855796
9017,14750,-77.83328247,39.10273743,98.83053994,99.13809756,0.307557623,0.005097634
9018,14751,-77.78219604,39.20651245,98.75998282,99.15692402,0.396941201,0.005905819
9019,14752,-77.73095703,39.31028366,98.80991317,99.22028019,0.410367025,0.010275848
9020,14753,-77.67953491,39.41405106,98.74320325,99.18800657,0.444803319,0.006257562
9021,14754,-77.62796021,39.51780701,96.00157033,98.98988357,2.988313238,0.006664223
9022,14755,-77.57617188,39.62155914,93.92279466,99.02632451,5.103529844,0.014851308
9023,14756,-77.52423096,39.72529984,92.80097447,99.06053714,6.25956267,0.041236304
9024,14757,-77.47213745,39.82903671,91.72028284,99.05285687,7.332574031,0.006440676
9025,14758,-77.41986084,39.93276596,89.74243181,99.01247688,9.270045068,0.001039447
9026,14759,-77.36737061,40.03648758,91.83664291,99.1485797,7.311936795,0.007715347
9027,14760,-77.31472778,40.14019394,94.65262442,99.12157649,4.468952068,0.025580885
9028,14761,-77.26190186,40.2439003,95.54321587,99.21859001,3.67537414,0.003281883
9029,14762,-77.20892334,40.34759903,94.05778809,99.2473315,5.189543409,0.005455534
9030,14763,-77.1557312,40.45127869,94.84709116,99.22845397,4.38136281,0.004083069
9031,14764,-77.10235596,40.55495453,94.21701966,99.26043332,5.043413659,0.006649652
9032,14765,-77.04882813,40.65861511,94.32187602,99.22097084,4.899094815,0.020679595
9033,14766,-76.99508667,40.76227188,94.43584842,99.26150242,4.825653992,0.013848664
9034,14767,-76.94116211,40.86590576,95.66196029,99.30871313,3.646752838,0.020648959
9035,14768,-76.88708496,40.96953201,95.30844683,99.24226803,3.9338212,0.008196511
9036,14769,-76.83279419,41.07314682,95.74725441,99.2332828,3.486028395,0.00076218
9037,14770,-76.77832031,41.17674637,96.69563763,99.19591901,2.500281385,0.00780448
9038,14771,-76.72366333,41.28033447,96.54162772,99.02361275,2.481985032,0.00448339
9039,14772,-76.66882324,41.38390732,94.98408536,98.12132551,3.13724015,0.010071545
9040,14773,-76.61376953,41.4874649,93.20817103,96.20003457,2.991863535,0.013758846
9041,14774,-76.55856323,41.59101105,94.87190621,97.31304352,2.441137306,0.00454471
