"","X","lon","lat","epirainh","epirainf","epiraindiff","epirhh","epirhf","epirhdiff","epiaveth","epiavetf","epiavetdiff","V12"
"8118",13395,-79.2878112792969,38.9297103881836,24.64309,19.91927,-4.72382,72.28787,70.59647,-1.6914,15.88388,15.92379,0.0399100000000008,0.00511449099050054
"8119",13396,-79.2393188476562,39.0341606140137,26.08789,20.04437,-6.04352,72.44524,70.70909,-1.73614999999999,15.8807,16.02193,0.141230000000002,0.00793284867829414
"8120",13397,-79.190673828125,39.1385955810547,26.78991,19.63325,-7.15666,72.67387,70.58386,-2.09000999999999,15.94246,16.11672,0.17426,0.00358258737170303
"8121",13398,-79.141845703125,39.243034362793,27.42652,18.89195,-8.53457,73.39526,71.12304,-2.27221999999999,16.12182,16.24347,0.121649999999999,0.00720275474589727
"8122",13399,-79.0928344726562,39.347469329834,28.01031,20.81792,-7.19239,72.71972,70.41871,-2.30100999999999,16.17414,16.30977,0.135629999999999,0.00395698258908794
"8123",13400,-79.043701171875,39.451904296875,29.93914,21.29779,-8.64135,72.80549,70.50784,-2.29765,16.35043,16.43976,0.0893300000000004,0.00713735000699955
"8124",13401,-78.994384765625,39.5563278198242,32.68255,20.59365,-12.0889,74.34592,71.73509,-2.61083000000001,16.41788,16.8033,0.38542,0.00438554767940502
"8125",13402,-78.9448852539062,39.660758972168,31.96806,19.12236,-12.8457,75.67005,72.80632,-2.86373,16.30858,16.78228,0.473700000000001,0.00568711886209883
"8126",13403,-78.8952331542969,39.7651824951172,30.27337,18.22316,-12.05021,76.39,73.52255,-2.86745000000001,16.25267,16.8282,0.575530000000001,0.0159047438995046
"8127",13404,-78.8453979492188,39.8695983886719,30.4451,18.48102,-11.96408,77.29191,74.2712,-3.02071000000001,16.19571,16.84997,0.654260000000001,0.00416584539259901
"8128",13405,-78.79541015625,39.9740028381348,29.7758,18.5819,-11.1939,77.24492,74.30567,-2.93924999999999,16.21771,16.88727,0.669560000000001,0.00743190931540738
"8129",13406,-78.7452392578125,40.0784072875977,31.66879,18.80939,-12.8594,77.02369,74.12243,-2.90126000000001,16.27436,16.9499,0.675539999999998,0.00328544106390893
"8130",13407,-78.6949157714844,40.1828079223633,33.40704,21.29514,-12.1119,77.58629,74.49779,-3.08850000000001,16.35056,17.06431,0.713749999999997,0.00798043498220125
"8131",13408,-78.6444091796875,40.2871971130371,31.26199,22.35888,-8.90311,78.34614,74.98151,-3.36463000000001,16.35093,17.08024,0.729309999999998,0.00305734996749862
"8132",13409,-78.5937194824219,40.3915863037109,30.81917,22.26616,-8.55301,78.07227,74.51959,-3.55268000000001,16.36961,17.13234,0.762729999999998,0.00672497557519591
"8133",13410,-78.5428466796875,40.4959564208984,29.37488,23.35083,-6.02405,77.56483,74.13646,-3.42837,16.40012,17.10041,0.700289999999999,0.00617370882750379
"8134",13411,-78.4918212890625,40.6003265380859,30.81285,26.31922,-4.49363,77.5299,74.10354,-3.42636,16.46012,17.13068,0.670560000000002,0.0040026736500991
"8135",13412,-78.4406127929688,40.7046813964844,32.58785,27.83006,-4.75779,77.73537,74.16867,-3.5667,16.47134,17.13328,0.661939999999998,0.00642396899750963
"8136",13413,-78.3892517089844,40.8090362548828,33.05045,30.3866,-2.66385,79.58109,76.03744,-3.54365,16.4359,17.12559,0.689689999999999,0.00543397586420014
"8137",13414,-78.3377075195312,40.9133682250977,33.39833,30.18024,-3.21809,77.3808,73.78174,-3.59905999999999,16.52746,17.21643,0.688969999999998,0.00467986160739287
"8138",13415,-78.2859497070312,41.017707824707,33.02774,29.84203,-3.18571,77.00779,73.74634,-3.26145,16.57495,17.18399,0.60904,0.00416272671050422
"8139",13416,-78.2340393066406,41.1220283508301,34.91056,29.77043,-5.14013,77.02599,73.87763,-3.14836,16.6576,17.31816,0.66056,0.0088664821641089
"8140",13417,-78.1819458007812,41.2263374328613,34.33543,27.09889,-7.23654,77.88722,74.68526,-3.20196,16.65019,17.35604,0.705850000000002,0.0018715694784035
"8141",13418,-78.1296691894531,41.3306312561035,35.43305,29.28175,-6.1513,77.67542,74.50664,-3.16878,16.5774,17.31972,0.742319999999999,0.00588164319850648
"8142",13419,-78.0772094726562,41.4349250793457,41.34052,35.0965,-6.24402,78.14329,74.97662,-3.16667,16.73824,17.29659,0.558349999999997,0.00831094694579093
"8143",13420,-78.0245666503906,41.5392036437988,46.6252,38.0746,-8.5506,79.16719,76.51387,-2.65332000000001,16.66041,17.28675,0.626340000000003,0.0047524422518066
"8144",13421,-77.9717407226562,41.6434593200684,45.97179,37.9087,-8.06309,80.28231,77.51881,-2.76349999999999,16.51433,17.23973,0.7254,0.00520875677329968
"8145",13422,-77.9187316894531,41.7477073669434,39.8959,33.46888,-6.42702,81.38499,78.51196,-2.87303,16.38117,17.20994,0.828769999999999,0.0018228681361947
"8146",13423,-77.8655395507812,41.8519439697266,34.56936,27.79538,-6.77398,81.32285,78.29956,-3.02329,16.387,17.17495,0.787949999999999,0.00854672253549182
"8147",13424,-77.8121643066406,41.9561614990234,34.586,27.36041,-7.22559,80.37361,77.51786,-2.85575,16.4108,17.22876,0.817960000000003,0.0254826517140998
"8149",13426,-77.704833984375,42.1645660400391,33.16344,26.5461,-6.61734,79.82751,76.95768,-2.86983000000001,16.49574,17.28774,0.791999999999998,0.00552677069799756
"8150",13427,-77.65087890625,42.2687377929688,31.74616,27.5578,-4.18836,77.72631,75.09419,-2.63212,16.76781,17.38198,0.614169999999998,0.00137435463090441
"8151",13428,-77.5967407226562,42.3728981018066,35.18451,31.11541,-4.0691,77.25869,74.76092,-2.49777,16.89345,17.43171,0.538259999999998,0.0173831498864985
"8153",13430,-77.4879150390625,42.581169128418,36.10086,32.07452,-4.02634,78.07768,75.7376,-2.34008,16.9017,17.4859,0.584199999999999,0.0322664339608991
"8154",13431,-77.4331970214844,42.6852760314941,32.50883,30.03333,-2.4755,76.39177,74.22401,-2.16775999999999,17.07567,17.58258,0.506910000000001,0.00623351101850744
"8155",13432,-77.3782958984375,42.7893714904785,33.50846,31.30762,-2.20084,73.80837,71.60983,-2.19853999999999,17.3349,17.79325,0.458349999999999,0.00890507349181036
"8160",13437,-77.100830078125,43.3095321655273,60.37292,53.89251,-6.48041,73.38263,73.13988,-0.242750000000001,18.25932,18.64016,0.380840000000003,0.0374654571210016
"8197",13534,-79.6786804199219,37.7438697814941,24.57512,24.76052,0.185400000000001,73.73161,72.50119,-1.23042000000001,16.00653,15.87784,-0.128690000000001,0.0112892832105018
"8198",13535,-79.6317443847656,37.8482360839844,25.79041,24.43296,-1.35745,73.01074,71.64662,-1.36412,16.07411,16.01696,-0.05715,0.00722105672431184
"8199",13536,-79.5846557617188,37.9525947570801,27.21547,26.86882,-0.34665,74.01658,73.00811,-1.00847,16.08102,16.04342,-0.0375999999999976,0.00374435553639074
"8200",13537,-79.5373840332031,38.0569725036621,30.06015,30.00833,-0.0518199999999993,73.80677,72.3871,-1.41967,16.13383,15.98525,-0.148579999999999,0.0100917022813007
"8201",13538,-79.489990234375,38.1613426208496,30.94466,28.6318,-2.31286,75.86968,74.77086,-1.09882,16.00622,15.88828,-0.117939999999999,0.00269024801120565
"8202",13539,-79.4424133300781,38.2657127380371,27.55138,24.93474,-2.61664,76.43959,75.32231,-1.11727999999999,15.85662,16.15869,0.302070000000001,0.0164647757615128
"8203",13540,-79.3946838378906,38.3700904846191,24.85454,20.19694,-4.6576,76.75437,75.39936,-1.35500999999999,15.72657,16.18458,0.45801,0.00761250883250852
"8204",13541,-79.3468017578125,38.4744720458984,22.17693,18.26313,-3.9138,76.54827,75.11067,-1.4376,15.68657,16.19638,0.509810000000002,0.00462297313140425
"8205",13542,-79.2987365722656,38.5788459777832,20.93086,17.62798,-3.30288,75.7694,74.06615,-1.70325000000001,15.66068,15.9294,0.26872,0.00546427938659377
"8206",13543,-79.2505493164062,38.6832122802734,20.29663,18.07633,-2.2203,73.66958,72.25104,-1.41853999999999,15.6364,15.79791,0.16151,0.00613234234800331
"8207",13544,-79.2021789550781,38.7875938415527,19.93032,17.26466,-2.66566,71.85729,69.9338,-1.92349,15.89923,15.8807,-0.0185300000000002,0.00710573218429289
"8208",13545,-79.1536254882812,38.8919677734375,19.2575,18.58064,-0.676860000000001,69.73094,68.04523,-1.68571,15.99464,16.0341,0.0394599999999983,0.00910233083289569
"8209",13546,-79.1049499511719,38.9963455200195,20.96072,19.99977,-0.960949999999997,69.0771,67.25135,-1.82575,16.07197,16.09242,0.0204500000000003,0.0220390442813994
"8210",13547,-79.0560913085938,39.1007041931152,22.52757,19.20399,-3.32358,69.50568,67.55689,-1.94879,16.17206,16.18294,0.0108800000000002,0.00290132295920387
"8211",13548,-79.007080078125,39.2050704956055,22.92449,19.20499,-3.7195,69.60959,67.57073,-2.03886,16.24098,16.34102,0.10004,0.00790580911860417
"8212",13549,-78.9578857421875,39.3094367980957,23.50383,19.80168,-3.70215,69.20025,67.14555,-2.0547,16.37036,16.32278,-0.04758,0.00452354959340084
"8213",13550,-78.9085388183594,39.4137992858887,25.13327,20.19756,-4.93571,69.20879,67.32011,-1.88867999999999,16.46066,16.45424,-0.00642000000000209,0.0187832820587985
"8214",13551,-78.8590087890625,39.5181541442871,26.63762,20.79631,-5.84131,69.7624,67.97385,-1.78855,16.64265,16.50581,-0.136839999999999,0.00677724493779408
"8215",13552,-78.809326171875,39.6225090026855,30.31998,20.38504,-9.93494,72.78456,70.22693,-2.55763,16.53969,16.399,-0.140689999999999,0.00451164534060666
"8216",13553,-78.7594604492188,39.7268562316895,31.33275,20.99426,-10.33849,72.91381,70.26395,-2.64986,16.74574,16.72092,-0.0248200000000018,0.00570586176991128
"8217",13554,-78.7094421386719,39.8312034606934,29.02618,20.05928,-8.9669,74.32829,71.78969,-2.5386,16.59576,16.89993,0.304170000000003,0.00636121862898875
"8218",13555,-78.6592407226562,39.9355354309082,28.8728,19.35375,-9.51905,74.46238,72.05646,-2.40591999999999,16.51234,16.83372,0.321380000000001,0.00350533633289274
"8219",13556,-78.60888671875,40.0398712158203,31.18649,20.46696,-10.71953,73.43446,71.1276,-2.30686,16.55755,16.85358,0.296030000000002,0.00890888151710101
"8220",13557,-78.558349609375,40.1441993713379,33.35033,21.88508,-11.46525,75.75415,73.02162,-2.73253,16.5433,16.89765,0.35435,0.00144917762739283
"8221",13558,-78.5076293945312,40.2485122680664,31.92083,20.83991,-11.08092,74.81656,72.28758,-2.52897999999999,16.52256,17.00952,0.48696,0.00950770794008804
"8222",13559,-78.4567565917969,40.3528213500977,29.061,21.02779,-8.03321,74.58213,71.79164,-2.79049000000001,16.53051,17.02608,0.495570000000001,0.00301287152319674
"8223",13560,-78.4057006835938,40.4571304321289,30.97493,24.21101,-6.76392,74.32412,71.61201,-2.71211,16.62095,17.0813,0.460349999999998,0.00597630306761232
"8224",13561,-78.3544616699219,40.5614280700684,32.71485,25.77668,-6.93817,75.04868,72.26657,-2.78211,16.76221,17.21405,0.451840000000001,0.0073610715206911
"8225",13562,-78.3030395507812,40.6657180786133,32.66408,26.16312,-6.50096,75.94799,72.81862,-3.12937000000001,16.71582,17.28363,0.567809999999998,0.00365795684451342
"8226",13563,-78.25146484375,40.7699851989746,32.1622,26.73763,-5.42457,77.23628,73.90436,-3.33192,16.60623,17.29847,0.692239999999998,0.00649021290280416
"8227",13564,-78.19970703125,40.8742599487305,30.01824,27.89792,-2.12032,77.66849,74.22671,-3.44178000000001,16.53301,17.25148,0.71847,0.00568435183208749
"8228",13565,-78.1477661132812,40.9785079956055,29.63971,28.74308,-0.896630000000002,78.64314,75.05198,-3.59116,16.49935,17.21304,0.71369,0.00694931934540222
"8229",13566,-78.0956420898438,41.082763671875,33.56368,29.53467,-4.02901,76.5692,73.24932,-3.31988,16.60582,17.33712,0.731299999999997,0.0026609780874125
"8230",13567,-78.0433349609375,41.1870040893555,36.16401,28.71002,-7.45399,76.92467,73.73194,-3.19273000000001,16.63862,17.31307,0.67445,0.00830624393059054
"8231",13568,-77.9908752441406,41.2912292480469,36.39786,28.67784,-7.72002,77.36855,74.24087,-3.12768,16.55986,17.26214,0.702279999999998,0.00632431303090186
"8232",13569,-77.9382019042969,41.3954391479492,39.36255,32.01696,-7.34559,78.09499,74.93233,-3.16266,16.73302,17.30966,0.576640000000001,0.00268269154248912
"8233",13570,-77.8853454589844,41.4996337890625,42.05787,36.72841,-5.32946,78.8059,75.93097,-2.87492999999999,16.69137,17.29187,0.6005,0.00625621917149743
"8234",13571,-77.8323364257812,41.6038284301758,40.32294,35.2342,-5.08874,79.68822,76.8472,-2.84102,16.56958,17.26538,0.695800000000002,0.00397654218529198
"8235",13572,-77.7791137695312,41.7080001831055,36.30102,30.60607,-5.69495,80.32902,77.68073,-2.64829,16.46202,17.27397,0.81195,0.00955986947320042
"8236",13573,-77.7257080078125,41.8121604919434,33.00182,25.73908,-7.26274,79.91482,77.23342,-2.68140000000001,16.46403,17.28117,0.817139999999998,0.0050783010767006
"8237",13574,-77.672119140625,41.9163093566895,33.93193,24.4784,-9.45353,79.4742,76.52566,-2.94853999999999,16.49424,17.34023,0.845989999999997,0.0260816771120034
"8239",13576,-77.5643920898438,42.1245613098145,32.98267,25.31774,-7.66493,78.29839,75.67403,-2.62436,16.65073,17.34776,0.697030000000002,0.0452493123079023
"8240",13577,-77.5102233886719,42.2286605834961,32.85754,27.94665,-4.91089,77.26262,74.75427,-2.50834999999999,16.82106,17.44628,0.625220000000002,0.0188811743864079
"8241",13578,-77.4558715820312,42.3327484130859,34.64857,29.66091,-4.98766,76.98915,74.53683,-2.45232,16.93103,17.44419,0.513159999999999,0.0199108011391047
"8242",13579,-77.4013366699219,42.4368133544922,36.00883,29.01166,-6.99717,77.50818,75.08862,-2.41955999999999,16.94157,17.46175,0.52018,0.0185532283486012
"8243",13580,-77.3466186523438,42.5408706665039,33.37054,26.83287,-6.53767,77.09329,74.76559,-2.32769999999999,17.01284,17.57174,0.558899999999998,0.0419285072494162
